Wavelength_nm,n,k
608.97,1.83037,2.44E-3
609.79,1.83012,2.43E-3
610.61,1.82986,2.41E-3
611.42,1.82961,2.4E-3
612.24,1.82936,2.38E-3
613.06,1.82911,2.37E-3
613.88,1.82886,2.36E-3
614.7,1.82861,2.34E-3
615.51,1.82836,2.33E-3
616.33,1.82812,2.31E-3
617.15,1.82787,2.3E-3
617.97,1.82763,2.28E-3
618.78,1.82739,2.27E-3
619.6,1.82715,2.26E-3
620.42,1.82691,2.24E-3
621.24,1.82667,2.23E-3
622.06,1.82643,2.22E-3
622.87,1.82619,2.2E-3
623.69,1.82595,2.19E-3
624.51,1.82572,2.18E-3
625.33,1.82548,2.17E-3
626.14,1.82525,2.15E-3
626.96,1.82502,2.14E-3
627.78,1.82479,2.13E-3
628.59,1.82455,2.11E-3
629.41,1.82432,2.1E-3
630.23,1.8241,2.09E-3
631.05,1.82387,2.08E-3
631.86,1.82364,2.07E-3
632.68,1.82342,2.05E-3
633.5,1.82319,2.04E-3
634.31,1.82297,2.03E-3
635.13,1.82274,2.02E-3
635.95,1.82252,2.01E-3
636.76,1.8223,2E-3
637.58,1.82208,1.98E-3
638.4,1.82186,1.97E-3
639.21,1.82164,1.96E-3
640.03,1.82142,1.95E-3
640.85,1.82121,1.94E-3
641.66,1.82099,1.93E-3
642.48,1.82078,1.92E-3
643.3,1.82056,1.91E-3
644.11,1.82035,1.9E-3
644.93,1.82014,1.89E-3
645.75,1.81993,1.88E-3
646.56,1.81972,1.87E-3
647.38,1.81951,1.86E-3
648.2,1.8193,1.85E-3
649.01,1.81909,1.84E-3
649.83,1.81888,1.83E-3
650.64,1.81868,1.82E-3
651.46,1.81847,1.81E-3
652.28,1.81827,1.8E-3
653.09,1.81806,1.79E-3
653.91,1.81786,1.78E-3
654.72,1.81766,1.77E-3
655.54,1.81746,1.76E-3
656.36,1.81725,1.75E-3
657.17,1.81706,1.74E-3
657.99,1.81686,1.73E-3
658.8,1.81666,1.72E-3
659.62,1.81646,1.71E-3
660.43,1.81626,1.7E-3
661.25,1.81607,1.69E-3
662.07,1.81587,1.68E-3
